activity_id,competitor_id,technology_id,adoption_status,market_activity_score,launch_year,investment_level
4607,4,572,Adopted,8,2025,Low
4608,1,572,Adopted,3,2028,High
4609,9,572,Research,3,2024,High
4610,7,572,Adopted,6,2027,Low
4611,3,572,Not Adopted,6,2025,High
4612,8,572,Pilot,3,2026,High
4613,12,572,Pilot,4,2024,High
4614,6,573,Research,6,2025,Medium
4615,2,573,Not Adopted,7,2027,Low
4616,3,573,Pilot,4,2025,Medium
4617,4,573,Adopted,7,2025,Medium
4618,8,574,Pilot,9,2027,Medium
4619,9,574,Research,8,2025,Medium
4620,3,574,Not Adopted,6,2027,Medium
4621,5,574,Pilot,8,2028,Medium
4622,5,575,Adopted,9,2027,Medium
4623,9,575,Pilot,8,2026,Low
4624,11,575,Research,7,2028,Medium
4625,1,575,Adopted,10,2026,Medium
4626,7,575,Pilot,7,2025,Medium
4627,7,576,Adopted,7,2026,Low
4628,12,576,Not Adopted,8,2028,Medium
4629,10,576,Research,4,2027,Low
4630,1,576,Research,8,2025,Low
4631,5,576,Pilot,5,2025,Low
4632,2,576,Pilot,6,2028,Low
4633,9,576,Not Adopted,4,2026,Low
4634,4,576,Not Adopted,10,2025,Low
4635,6,576,Pilot,7,2025,Medium
4636,11,576,Not Adopted,10,2027,Low
4637,8,576,Adopted,10,2026,Medium
4638,10,577,Research,3,2025,High
4639,5,577,Not Adopted,5,2028,Low
4640,1,577,Pilot,6,2026,High
4641,11,577,Research,5,2025,High
4642,9,577,Research,8,2027,High
4643,3,577,Adopted,5,2026,Low
4644,6,577,Adopted,8,2024,Medium
4645,12,577,Pilot,7,2027,High
4646,7,577,Pilot,8,2025,Medium
4647,2,578,Adopted,7,2027,Medium
4648,12,578,Adopted,8,2025,High
4649,4,578,Not Adopted,5,2025,High
4650,11,578,Research,9,2028,Low
4651,9,578,Not Adopted,4,2026,Medium
4652,3,579,Not Adopted,10,2028,High
4653,5,579,Adopted,6,2027,Low
4654,7,579,Research,9,2024,High
4655,4,579,Adopted,3,2024,Medium
4656,6,579,Pilot,10,2028,Low
4657,11,579,Pilot,6,2024,Medium
4658,12,579,Pilot,7,2024,Medium
4659,10,580,Adopted,9,2024,Medium
4660,4,580,Adopted,5,2025,High
4661,1,580,Not Adopted,7,2026,High
4662,9,580,Adopted,9,2024,High
4663,3,580,Not Adopted,4,2024,Medium
4664,7,580,Adopted,7,2026,Low
4665,3,581,Research,6,2025,Low
4666,8,581,Not Adopted,7,2024,Medium
4667,9,581,Research,9,2026,Low
4668,4,581,Research,5,2028,Low
4669,11,581,Research,3,2028,Medium
4670,5,581,Adopted,7,2025,Low
4671,1,581,Not Adopted,10,2025,High
4672,8,582,Adopted,9,2028,Medium
4673,4,582,Adopted,4,2024,Low
4674,3,582,Adopted,9,2025,Low
4675,10,582,Research,9,2026,Low
4676,6,582,Adopted,8,2025,Low
4677,7,582,Not Adopted,10,2026,Low
4678,12,582,Pilot,3,2027,Low
4679,10,583,Research,5,2026,Low
4680,1,583,Adopted,3,2027,High
4681,3,583,Not Adopted,6,2028,Medium
4682,12,583,Research,5,2024,Medium
4683,6,583,Research,10,2027,Medium
4684,8,583,Research,6,2024,High
4685,5,583,Not Adopted,6,2024,Low
4686,2,583,Research,7,2024,High
4687,9,583,Pilot,7,2025,High
4688,11,583,Research,10,2027,High
4689,10,584,Not Adopted,9,2027,High
4690,8,584,Pilot,4,2025,High
4691,9,584,Adopted,8,2024,Medium
4692,4,584,Adopted,7,2025,Low
4693,2,584,Not Adopted,8,2027,Low
4694,11,584,Research,3,2028,Low
4695,7,584,Research,3,2028,Low
4696,1,584,Adopted,10,2025,High
4697,3,584,Pilot,3,2025,High
4698,5,584,Not Adopted,6,2027,High
4699,12,584,Research,9,2027,Medium
4700,5,585,Research,6,2027,Medium
4701,10,585,Not Adopted,7,2024,Medium
4702,11,585,Not Adopted,3,2024,Medium
4703,12,585,Adopted,5,2025,High
4704,8,585,Not Adopted,6,2028,Low
4705,4,585,Adopted,7,2025,Low
4706,7,585,Adopted,4,2027,Medium
4707,2,585,Pilot,3,2027,High
4708,3,585,Adopted,7,2028,Low
4709,9,585,Research,4,2028,High
4710,9,586,Not Adopted,10,2026,Low
4711,11,586,Pilot,6,2025,Low
4712,1,586,Not Adopted,10,2027,Low
4713,12,586,Adopted,10,2028,Low
4714,10,586,Research,3,2027,Low
4715,3,586,Adopted,5,2024,High
4716,5,586,Not Adopted,5,2027,High
4717,4,586,Research,5,2028,High
4718,7,586,Pilot,4,2028,High
4719,8,586,Research,7,2025,High
4720,1,587,Research,8,2025,Low
4721,10,587,Research,6,2027,High
4722,9,587,Research,7,2028,Medium
4723,3,587,Pilot,8,2025,Low
4724,2,587,Pilot,6,2025,Medium
4725,5,587,Research,9,2028,Medium
4726,7,587,Pilot,9,2025,Medium
4727,12,588,Research,10,2027,High
4728,11,588,Pilot,8,2028,Medium
4729,9,588,Not Adopted,8,2026,High
4730,6,588,Pilot,8,2028,High
4731,1,589,Adopted,3,2027,Low
4732,5,589,Adopted,4,2026,Medium
4733,2,589,Adopted,10,2024,Low
4734,12,589,Not Adopted,4,2026,Low
4735,6,590,Adopted,6,2028,Medium
4736,8,590,Adopted,10,2024,Low
4737,10,590,Research,9,2028,Medium
4738,5,590,Pilot,5,2025,Medium
4739,12,590,Not Adopted,10,2028,Low
4740,4,590,Pilot,7,2026,High
4741,2,590,Research,3,2024,Low
4742,7,590,Research,10,2026,High
4743,11,590,Not Adopted,10,2024,Medium
4744,1,590,Pilot,3,2024,Medium
4745,3,590,Pilot,3,2027,High
4746,9,590,Not Adopted,10,2024,Low
4747,6,591,Research,5,2027,High
4748,4,591,Research,9,2028,Low
4749,3,591,Not Adopted,10,2024,Medium
4750,1,591,Not Adopted,5,2027,Low
4751,9,591,Pilot,9,2028,Low
4752,12,591,Pilot,3,2027,Low
4753,8,591,Research,7,2028,High
4754,2,591,Not Adopted,10,2024,High
4755,11,591,Not Adopted,3,2028,Low
4756,10,591,Adopted,3,2027,Medium
4757,1,592,Research,4,2025,Medium
4758,7,592,Pilot,9,2028,Low
4759,10,592,Research,4,2026,High
4760,2,592,Not Adopted,8,2024,Medium
4761,6,592,Adopted,5,2026,Low
4762,12,592,Pilot,3,2026,Medium
4763,5,592,Not Adopted,7,2024,High
4764,4,592,Research,6,2027,High
4765,8,592,Research,4,2028,Medium
4766,3,592,Pilot,5,2024,Medium
4767,11,592,Adopted,3,2027,Low
4768,9,592,Not Adopted,10,2025,Low
4769,2,593,Research,4,2027,Low
4770,9,593,Adopted,4,2025,High
4771,5,593,Research,5,2024,High
4772,12,593,Not Adopted,9,2028,Low
4773,7,593,Pilot,6,2026,High
4774,1,593,Adopted,5,2027,Medium
4775,4,593,Pilot,5,2024,High
4776,8,593,Not Adopted,10,2028,Medium
4777,5,594,Research,9,2028,Medium
4778,11,594,Research,4,2024,High
4779,2,594,Not Adopted,7,2027,High
4780,8,594,Adopted,10,2028,High
4781,7,594,Research,8,2024,Medium
4782,4,594,Pilot,9,2025,High
4783,1,594,Not Adopted,8,2026,Low
4784,9,594,Adopted,6,2026,Medium
4785,3,594,Research,7,2026,Low
4786,12,594,Adopted,8,2024,Medium
4787,6,594,Adopted,3,2028,Low
4788,9,595,Not Adopted,8,2028,Low
4789,8,595,Research,8,2024,Low
4790,4,595,Adopted,5,2027,High
4791,7,595,Not Adopted,5,2024,High
4792,2,595,Adopted,7,2024,High
4793,3,595,Adopted,5,2028,Medium
4794,1,595,Not Adopted,3,2024,Low
4795,11,595,Not Adopted,7,2025,Low
4796,12,595,Pilot,4,2028,High
4797,10,595,Not Adopted,7,2024,High
4798,5,595,Pilot,10,2025,Medium
4799,5,596,Pilot,4,2025,High
4800,10,596,Adopted,9,2028,Medium
4801,11,596,Not Adopted,5,2028,Low
4802,7,596,Not Adopted,10,2026,Medium
4803,8,597,Pilot,3,2026,Low
4804,9,597,Pilot,3,2026,High
4805,3,597,Adopted,8,2025,Low
4806,4,597,Pilot,4,2028,High
4807,7,597,Research,3,2024,Low
4808,6,597,Adopted,7,2027,Low
4809,5,598,Research,3,2026,High
4810,8,598,Adopted,7,2026,High
4811,1,598,Adopted,3,2024,Medium
4812,4,598,Adopted,4,2028,Low
4813,3,598,Not Adopted,3,2024,Medium
4814,9,598,Adopted,4,2026,Medium
4815,6,598,Pilot,3,2027,Medium
4816,12,598,Adopted,7,2026,High
4817,11,598,Research,5,2028,Medium
4818,2,598,Research,6,2028,Medium
4819,10,599,Research,7,2028,High
4820,4,599,Pilot,10,2025,Low
4821,6,599,Not Adopted,7,2027,Medium
4822,8,599,Research,3,2026,High
4823,7,599,Not Adopted,5,2026,Low
4824,12,599,Not Adopted,8,2024,Low
4825,5,599,Not Adopted,4,2025,Medium
4826,11,599,Adopted,3,2024,Low
4827,1,599,Pilot,9,2026,Medium
4828,3,599,Research,9,2028,Medium
4829,9,599,Not Adopted,5,2024,Medium
4830,5,600,Adopted,9,2028,Medium
4831,7,600,Research,3,2026,High
4832,12,600,Research,7,2026,Low
4833,1,600,Not Adopted,8,2027,Medium
4834,11,600,Pilot,3,2025,Low
4835,3,600,Not Adopted,4,2026,Medium
4836,5,601,Adopted,7,2024,Low
4837,1,601,Not Adopted,8,2026,Medium
4838,2,601,Pilot,7,2028,Medium
4839,8,601,Research,7,2025,Low
4840,11,601,Pilot,3,2026,Medium
4841,10,601,Not Adopted,10,2027,Low
4842,6,602,Adopted,8,2024,Medium
4843,3,602,Adopted,7,2024,Low
4844,1,602,Adopted,7,2026,Low
4845,11,602,Adopted,9,2026,Medium
4846,7,602,Research,3,2025,High
4847,11,603,Not Adopted,6,2024,High
4848,10,603,Not Adopted,7,2025,Medium
4849,7,603,Pilot,8,2026,High
4850,5,603,Pilot,8,2024,Low
4851,9,603,Adopted,6,2027,High
4852,2,604,Adopted,4,2027,Medium
4853,8,604,Adopted,9,2024,Low
4854,10,604,Pilot,5,2025,Medium
4855,11,604,Research,10,2027,High
4856,12,604,Research,4,2028,Low
4857,6,604,Adopted,5,2024,Medium
4858,7,604,Adopted,10,2027,Medium
4859,4,604,Not Adopted,4,2027,High
4860,5,604,Research,6,2024,High
4861,9,604,Research,8,2026,Medium
4862,1,604,Adopted,10,2028,Low
4863,3,604,Adopted,3,2024,Low
4864,7,605,Research,8,2026,High
4865,9,605,Pilot,6,2027,Medium
4866,8,605,Pilot,7,2028,Low
4867,6,605,Pilot,10,2025,High
4868,3,605,Not Adopted,8,2025,Low
4869,5,606,Pilot,4,2024,Low
4870,1,606,Not Adopted,10,2025,Medium
4871,9,606,Adopted,9,2028,Medium
4872,6,606,Adopted,5,2024,Medium
4873,8,606,Not Adopted,8,2026,High
4874,10,606,Pilot,7,2028,Medium
4875,12,606,Adopted,4,2025,Low
4876,11,606,Adopted,10,2028,Medium
4877,2,606,Research,8,2028,High
4878,7,606,Adopted,7,2025,Medium
4879,4,606,Not Adopted,7,2024,Low
4880,3,607,Research,10,2025,Medium
4881,7,607,Not Adopted,10,2028,High
4882,5,607,Not Adopted,6,2025,Medium
4883,12,607,Adopted,6,2027,Low
4884,8,607,Not Adopted,8,2028,Low
4885,2,607,Pilot,4,2024,Low
4886,1,607,Not Adopted,5,2028,Medium
4887,6,608,Research,8,2024,Low
4888,3,608,Adopted,3,2028,Medium
4889,10,608,Pilot,9,2025,High
4890,1,608,Pilot,9,2024,Medium
4891,5,608,Adopted,5,2024,Medium
4892,7,608,Research,10,2024,Medium
4893,4,608,Adopted,6,2025,Low
4894,8,608,Pilot,7,2026,Medium
4895,11,608,Not Adopted,3,2028,Medium
4896,12,608,Research,10,2026,High
4897,8,609,Not Adopted,4,2028,High
4898,3,609,Research,7,2025,Low
4899,9,609,Research,5,2027,Medium
4900,11,609,Research,3,2025,Low
4901,12,610,Adopted,6,2028,High
4902,4,610,Pilot,10,2026,Low
4903,2,610,Pilot,7,2027,Low
4904,7,610,Adopted,7,2027,Medium
4905,3,610,Research,8,2024,High
4906,8,610,Adopted,5,2026,Medium
4907,11,610,Not Adopted,4,2025,Medium
4908,6,610,Adopted,4,2027,Medium
4909,9,610,Pilot,6,2026,High
4910,1,610,Adopted,6,2025,Low
4911,8,611,Pilot,8,2025,High
4912,9,611,Pilot,9,2027,Medium
4913,10,611,Not Adopted,6,2027,High
4914,12,611,Adopted,10,2026,High
4915,2,611,Adopted,7,2028,Medium
4916,11,611,Not Adopted,5,2027,Medium
4917,4,611,Not Adopted,3,2025,Medium
4918,5,611,Not Adopted,9,2026,Low
4919,6,611,Pilot,6,2028,Low
4920,3,611,Not Adopted,9,2024,High
4921,7,611,Not Adopted,7,2024,High
4922,10,612,Pilot,10,2028,High
4923,8,612,Research,10,2026,Medium
4924,2,612,Not Adopted,4,2024,High
4925,3,612,Adopted,4,2024,High
4926,7,612,Pilot,4,2028,Medium
4927,9,613,Not Adopted,10,2024,High
4928,7,613,Adopted,9,2027,Low
4929,2,613,Pilot,3,2026,High
4930,5,613,Adopted,5,2026,Medium
4931,10,613,Pilot,5,2025,Medium
4932,3,613,Adopted,9,2024,Medium
4933,11,613,Research,7,2024,High
4934,4,613,Not Adopted,10,2028,Medium
4935,1,613,Not Adopted,8,2026,Low
4936,6,613,Adopted,8,2027,Medium
4937,12,613,Pilot,3,2025,High
4938,8,613,Not Adopted,6,2028,High
4939,2,614,Adopted,5,2024,High
4940,4,614,Not Adopted,9,2025,Low
4941,5,614,Adopted,4,2027,High
4942,1,614,Pilot,9,2027,Low
4943,9,614,Research,6,2028,Medium
4944,3,614,Research,4,2024,Low
4945,7,614,Research,10,2026,Medium
4946,11,614,Not Adopted,7,2027,Low
4947,2,615,Research,6,2027,High
4948,7,615,Pilot,8,2025,Low
4949,4,615,Adopted,5,2024,Medium
4950,11,615,Pilot,7,2024,Low
4951,8,615,Adopted,7,2026,High
4952,3,615,Not Adopted,7,2025,High
4953,5,615,Research,5,2024,High
4954,10,615,Not Adopted,8,2024,Low
4955,1,616,Adopted,3,2025,High
4956,8,616,Research,6,2027,High
4957,11,616,Pilot,7,2026,High
4958,12,616,Not Adopted,4,2025,High
4959,10,617,Research,9,2026,Medium
4960,12,617,Pilot,6,2026,High
4961,4,617,Pilot,4,2024,Medium
4962,8,617,Not Adopted,3,2028,Medium
4963,11,617,Research,9,2024,Medium
4964,7,617,Adopted,3,2025,High
4965,1,617,Not Adopted,7,2024,Low
4966,3,617,Adopted,10,2025,Medium
4967,9,617,Adopted,4,2026,Medium
4968,5,617,Pilot,7,2027,Low
4969,4,618,Research,8,2027,Medium
4970,5,618,Not Adopted,10,2027,Medium
4971,1,618,Adopted,6,2024,Low
4972,12,618,Research,8,2026,Medium
4973,2,618,Not Adopted,4,2027,Medium
4974,7,618,Adopted,6,2024,High
4975,6,618,Adopted,7,2027,Low
4976,10,619,Not Adopted,6,2028,Medium
4977,9,619,Research,7,2026,Medium
4978,5,619,Not Adopted,9,2026,Low
4979,12,619,Research,10,2025,Medium
4980,1,619,Adopted,7,2024,Medium
4981,7,619,Pilot,3,2026,High
4982,11,619,Adopted,4,2027,Low
4983,6,619,Research,3,2028,Low
4984,2,619,Not Adopted,9,2024,Low
4985,3,619,Not Adopted,10,2028,High
4986,8,620,Pilot,3,2024,Medium
4987,5,620,Not Adopted,4,2026,Medium
4988,6,620,Adopted,8,2026,High
4989,1,620,Adopted,6,2024,Medium
4990,2,620,Not Adopted,3,2026,Low
4991,9,620,Not Adopted,6,2026,High
4992,7,620,Pilot,9,2024,Medium
4993,3,621,Adopted,6,2024,Medium
4994,1,621,Adopted,4,2024,Medium
4995,9,621,Adopted,9,2026,High
4996,10,621,Adopted,5,2026,Low
4997,6,621,Not Adopted,5,2026,Low
4998,11,622,Research,6,2026,High
4999,7,622,Adopted,4,2028,Medium
5000,10,622,Research,9,2027,Medium
5001,2,622,Pilot,10,2024,Medium
5002,9,622,Adopted,7,2025,Medium
5003,8,622,Pilot,10,2025,Low
5004,12,622,Not Adopted,10,2027,High
5005,5,622,Adopted,4,2028,Medium
5006,1,622,Adopted,3,2026,Low
5007,3,622,Pilot,8,2027,Medium
5008,4,622,Adopted,5,2024,Medium
5009,6,622,Research,9,2025,High
5010,12,623,Pilot,7,2024,Medium
5011,3,623,Research,5,2026,Medium
5012,4,623,Adopted,10,2028,High
5013,5,623,Pilot,5,2028,High
5014,1,623,Pilot,9,2025,High
5015,6,623,Pilot,5,2026,Medium
5016,11,623,Adopted,4,2024,Low
5017,8,623,Adopted,5,2024,Medium
5018,7,624,Research,9,2024,High
5019,5,624,Adopted,8,2026,High
5020,12,624,Research,6,2025,Low
5021,3,624,Not Adopted,8,2026,High
5022,11,624,Adopted,4,2024,High
5023,4,625,Pilot,4,2027,Low
5024,2,625,Pilot,9,2024,High
5025,1,625,Research,4,2024,Low
5026,7,625,Adopted,7,2026,Medium
5027,8,625,Research,6,2025,High
5028,5,625,Adopted,3,2028,High
5029,6,625,Adopted,10,2027,Medium
5030,3,626,Pilot,3,2028,Medium
5031,5,626,Research,7,2025,Low
5032,12,626,Pilot,10,2027,High
5033,8,626,Research,6,2026,Medium
5034,10,626,Pilot,6,2028,Low
5035,11,626,Research,9,2025,Medium
5036,2,626,Pilot,9,2024,Medium
5037,7,626,Research,7,2028,High
5038,6,626,Pilot,9,2025,High
5039,4,627,Adopted,4,2028,High
5040,1,627,Adopted,8,2028,High
5041,7,627,Adopted,5,2025,Medium
5042,3,627,Research,3,2028,Low
5043,12,627,Not Adopted,3,2027,Medium
5044,5,628,Not Adopted,6,2024,High
5045,4,628,Pilot,9,2028,High
5046,6,628,Adopted,9,2028,Medium
5047,2,628,Pilot,9,2027,High
5048,6,629,Not Adopted,8,2027,High
5049,4,629,Research,7,2028,Medium
5050,2,629,Research,4,2028,Medium
5051,8,629,Pilot,4,2028,Medium
5052,12,629,Research,9,2025,Medium
5053,3,629,Not Adopted,8,2024,Low
5054,1,629,Pilot,9,2025,Low
5055,11,629,Research,9,2026,High
5056,5,629,Adopted,6,2028,High
5057,10,629,Research,10,2025,High
5058,1,630,Pilot,7,2028,Low
5059,4,630,Adopted,3,2028,Medium
5060,7,630,Adopted,6,2027,Low
5061,5,630,Pilot,5,2028,High
5062,9,630,Research,7,2025,Medium
5063,12,630,Pilot,6,2027,Low
5064,8,630,Pilot,6,2026,High
5065,10,630,Not Adopted,3,2025,Medium
5066,3,630,Not Adopted,7,2024,Low
5067,3,631,Adopted,8,2025,Medium
5068,6,631,Pilot,9,2027,High
5069,2,631,Adopted,10,2027,High
5070,12,631,Pilot,3,2025,High
5071,5,631,Research,3,2027,Medium
5072,7,631,Adopted,6,2028,Low
5073,3,632,Adopted,5,2028,Medium
5074,8,632,Research,10,2026,Medium
5075,10,632,Pilot,9,2026,High
5076,12,632,Pilot,10,2026,High
5077,9,632,Not Adopted,7,2024,Low
5078,4,632,Adopted,9,2026,Medium
5079,11,632,Research,8,2024,High
5080,10,633,Not Adopted,4,2025,Low
5081,9,633,Research,6,2027,Low
5082,1,633,Not Adopted,10,2026,Low
5083,11,633,Research,3,2024,High
5084,2,633,Adopted,10,2028,Low
5085,4,633,Pilot,4,2025,High
5086,6,633,Pilot,8,2024,Medium
5087,7,633,Pilot,5,2028,High
5088,3,633,Research,7,2025,High
5089,12,633,Adopted,9,2027,Low
5090,5,633,Adopted,9,2025,Low
5091,8,633,Adopted,9,2026,Medium
5092,12,634,Adopted,8,2025,High
5093,2,634,Pilot,6,2025,Medium
5094,5,634,Adopted,3,2024,Low
5095,7,634,Not Adopted,8,2025,Medium
5096,3,634,Research,7,2025,High
5097,4,634,Adopted,3,2026,Low
5098,8,634,Not Adopted,5,2024,High
5099,3,635,Research,9,2028,High
5100,11,635,Adopted,8,2025,High
5101,4,635,Not Adopted,5,2028,Medium
5102,8,635,Pilot,9,2026,Medium
5103,9,635,Adopted,4,2024,Low
5104,2,635,Not Adopted,5,2025,High
5105,7,635,Research,6,2027,High
5106,10,635,Research,4,2024,Low
5107,5,635,Not Adopted,6,2025,Medium
5108,3,636,Adopted,7,2025,High
5109,5,636,Research,8,2025,Low
5110,2,636,Research,9,2024,Medium
5111,6,636,Research,6,2028,High
5112,9,636,Pilot,5,2028,Low
5113,8,636,Pilot,3,2028,High
5114,1,636,Not Adopted,8,2025,High
5115,11,636,Adopted,5,2024,Low
5116,7,636,Adopted,3,2024,High
5117,10,636,Adopted,5,2028,Medium
5118,4,636,Research,4,2025,Medium
5119,12,636,Research,4,2024,Low
5120,2,637,Pilot,10,2026,Low
5121,12,637,Pilot,8,2024,High
5122,7,637,Research,7,2027,High
5123,5,637,Research,8,2028,Medium
5124,7,638,Research,5,2026,Low
5125,4,638,Pilot,8,2026,Low
5126,3,638,Adopted,5,2025,Medium
5127,8,638,Research,9,2026,Low
5128,9,638,Pilot,6,2025,Medium
5129,10,638,Pilot,9,2028,High
5130,2,639,Pilot,5,2028,High
5131,7,639,Research,10,2025,Low
5132,5,639,Not Adopted,5,2026,Medium
5133,6,639,Pilot,4,2028,Low
5134,8,639,Research,3,2024,Low
5135,5,640,Not Adopted,10,2025,Medium
5136,4,640,Adopted,8,2028,High
5137,9,640,Research,4,2027,High
5138,3,640,Adopted,4,2024,Low
5139,12,640,Research,7,2027,High
5140,1,640,Research,7,2026,High
5141,10,640,Pilot,8,2025,Low
5142,7,640,Not Adopted,6,2028,Low
5143,6,640,Pilot,7,2025,High
5144,2,640,Pilot,4,2026,Low
5145,8,640,Adopted,7,2025,Low
5146,11,640,Adopted,10,2028,Low
5147,3,641,Not Adopted,3,2027,Medium
5148,9,641,Research,6,2026,Medium
5149,7,641,Research,10,2027,Medium
5150,4,641,Not Adopted,5,2026,High
5151,12,641,Adopted,6,2025,High
5152,8,641,Research,9,2028,High
5153,1,641,Adopted,4,2028,High
5154,9,642,Not Adopted,4,2027,High
5155,11,642,Research,3,2025,High
5156,5,642,Not Adopted,6,2028,Low
5157,10,642,Adopted,3,2027,Low
5158,8,642,Adopted,3,2027,High
5159,7,642,Not Adopted,7,2025,High
5160,2,642,Research,5,2026,Low
5161,6,642,Pilot,7,2024,High
5162,4,642,Adopted,5,2025,High
5163,1,642,Adopted,8,2025,High
5164,6,643,Adopted,8,2024,High
5165,5,643,Pilot,5,2024,Low
5166,1,643,Not Adopted,7,2024,Low
5167,7,643,Not Adopted,9,2027,Medium
5168,9,643,Pilot,4,2025,Medium
5169,6,644,Pilot,9,2026,Low
5170,4,644,Pilot,10,2028,Low
5171,8,644,Pilot,8,2025,Medium
5172,12,644,Not Adopted,3,2025,High
5173,2,644,Not Adopted,8,2028,Medium
5174,3,645,Not Adopted,4,2026,Medium
5175,7,645,Pilot,9,2027,Low
5176,4,645,Not Adopted,8,2028,High
5177,5,645,Pilot,7,2026,Low
5178,2,645,Adopted,3,2026,Low
5179,3,646,Adopted,4,2026,High
5180,4,646,Pilot,7,2026,Medium
5181,6,646,Not Adopted,4,2025,Low
5182,12,646,Not Adopted,6,2026,High
5183,2,646,Research,10,2025,High
5184,9,646,Research,4,2027,Medium
5185,10,646,Adopted,5,2027,Medium
5186,1,646,Not Adopted,10,2028,Low
5187,7,646,Research,7,2025,Medium
5188,8,646,Research,6,2024,High
5189,6,647,Not Adopted,4,2025,Low
5190,5,647,Pilot,8,2024,Medium
5191,10,647,Pilot,8,2025,Low
5192,4,647,Not Adopted,10,2025,Medium
5193,9,648,Adopted,10,2026,Medium
5194,1,648,Pilot,7,2025,High
5195,2,648,Not Adopted,6,2026,Medium
5196,11,648,Research,6,2025,High
5197,5,648,Not Adopted,8,2026,High
5198,10,649,Not Adopted,7,2027,Low
5199,6,649,Adopted,9,2025,High
5200,5,649,Pilot,4,2027,Medium
5201,12,649,Pilot,5,2025,Low
5202,9,649,Not Adopted,5,2024,High
5203,3,649,Adopted,8,2024,Medium
5204,12,650,Pilot,10,2027,Medium
5205,11,650,Pilot,4,2026,Medium
5206,8,650,Not Adopted,3,2024,Medium
5207,6,650,Pilot,3,2027,Low
5208,10,650,Not Adopted,4,2025,High
5209,4,650,Not Adopted,5,2027,High
5210,5,650,Not Adopted,5,2027,Low
5211,9,650,Pilot,9,2028,High
5212,2,650,Adopted,5,2024,Low
5213,3,650,Research,3,2028,Medium
5214,1,650,Pilot,4,2024,Medium
5215,7,651,Research,9,2024,High
5216,8,651,Research,9,2028,Medium
5217,5,651,Adopted,9,2028,Medium
5218,2,651,Pilot,5,2024,Medium
5219,11,651,Research,3,2024,Low
5220,1,651,Adopted,4,2027,Medium
5221,9,651,Pilot,8,2027,Medium
5222,12,651,Research,5,2024,Low
5223,4,652,Research,7,2028,Low
5224,1,652,Research,7,2025,Medium
5225,5,652,Adopted,10,2026,Medium
5226,3,652,Adopted,6,2027,High
5227,11,652,Pilot,3,2025,High
5228,12,652,Not Adopted,5,2024,Medium
5229,9,652,Not Adopted,8,2028,High
5230,2,652,Not Adopted,8,2024,High
5231,12,653,Adopted,8,2026,High
5232,2,653,Pilot,6,2028,Medium
5233,5,653,Not Adopted,5,2025,Low
5234,3,653,Pilot,10,2026,High
5235,9,653,Not Adopted,6,2026,Medium
5236,11,653,Research,7,2025,Medium
5237,8,653,Research,7,2026,Low
5238,4,653,Pilot,9,2027,Low
5239,10,653,Adopted,8,2024,Low
5240,1,654,Pilot,6,2025,Medium
5241,9,654,Research,9,2028,Low
5242,4,654,Research,3,2025,Low
5243,11,654,Adopted,8,2028,Medium
5244,3,654,Not Adopted,7,2026,Low
5245,2,654,Pilot,6,2027,High
5246,8,654,Research,5,2024,Medium
5247,5,654,Adopted,7,2024,Medium
5248,6,654,Research,8,2028,Medium
5249,7,654,Research,5,2025,Low
5250,10,654,Not Adopted,4,2025,Low
5251,9,655,Pilot,7,2027,Medium
5252,8,655,Not Adopted,8,2027,Medium
5253,10,655,Adopted,3,2024,High
5254,11,655,Not Adopted,8,2024,Medium
5255,12,655,Adopted,6,2025,High
5256,3,655,Adopted,5,2026,Low
5257,4,655,Research,7,2027,Medium
5258,7,655,Adopted,8,2025,High
5259,2,655,Pilot,6,2026,Low
5260,5,655,Adopted,10,2025,Low
5261,6,655,Research,3,2024,High
5262,6,656,Adopted,8,2025,Low
5263,11,656,Pilot,4,2028,Low
5264,5,656,Pilot,6,2027,Low
5265,9,656,Pilot,4,2026,High
5266,8,657,Research,9,2025,High
5267,4,657,Research,5,2028,High
5268,3,657,Pilot,5,2027,Low
5269,1,657,Not Adopted,10,2025,High
5270,9,657,Pilot,5,2028,Low
5271,6,657,Pilot,9,2026,Low
5272,11,657,Adopted,5,2024,Medium
5273,10,657,Pilot,8,2027,Medium
5274,2,657,Pilot,8,2027,Low
5275,7,657,Research,3,2027,Medium
5276,8,658,Not Adopted,8,2026,High
5277,10,658,Research,5,2024,Medium
5278,4,658,Pilot,5,2024,High
5279,7,658,Adopted,7,2025,Medium
5280,1,658,Adopted,6,2026,Medium
5281,12,658,Pilot,10,2026,High
5282,9,658,Pilot,9,2024,High
5283,5,659,Pilot,3,2026,Low
5284,1,659,Research,3,2026,High
5285,8,659,Not Adopted,10,2027,Low
5286,3,659,Research,9,2024,Low
5287,3,660,Research,8,2024,Medium
5288,12,660,Pilot,9,2024,Medium
5289,4,660,Pilot,6,2024,Medium
5290,1,660,Research,6,2024,Low
5291,11,660,Adopted,5,2025,Medium
5292,7,661,Adopted,9,2027,Medium
5293,3,661,Research,9,2024,Low
5294,11,661,Research,10,2025,Medium
5295,6,661,Adopted,6,2028,Medium
5296,8,662,Not Adopted,10,2028,Medium
